fighter,Knockdown,Significant_Strike_Percent,Takedown_Percent,Submission_Attempt,Ground_Control,win_by,No_of_rounds,Weight Division,Significant_Strikes_Landed,Significant_Strikes_Attempted,Total_Strikes_Landed,Total_Strikes_Attempted,Takedowns_Landed,Takedowns_Attempted,Ground_Strikes_Landed,time_fought,Gender
Rani Yahya,-0.4416008872909758,0.291402716314789,0.07045742207848037,0.33028988720419145,1.2625888335980662,0.2542174584003003,-0.31285623842751903,-0.881958169650617,-0.7135748764110628,-0.7950580493151261,0.2786415467570807,-0.02448273868995497,0.35166946256122494,0.5747305321453814,-0.516695623347747,-0.28062441991253384,0.33839851745954763
Raoni Barcelos,0.2267783633889763,0.3719096471418806,-0.11895233795861282,-0.4646354552386844,0.24172449749972444,0.2542174584003003,-0.31285623842751903,-0.881958169650617,0.22552745977013122,0.045809797412081854,0.15736717971957395,0.039544622640378245,0.35166946256122494,0.7529854485876625,0.6318891987123214,0.15281533578502451,0.33839851745954763
Raphael Assuncao,-0.4416008872909758,0.5933037069163821,0.013634494067352398,-0.4646354552386844,0.23600002458702343,0.2542174584003003,-0.31285623842751903,-0.881958169650617,-0.014465359476173925,-0.3579967956490067,-0.07002225847575143,-0.3744989806291099,0.744958444617373,0.7529854485876625,-0.4055422534709661,0.2794278017350576,0.33839851745954763
Raphael Pessoa,0.2267783633889763,-1.1577220385728586,-0.753475034082875,-0.4646354552386844,-0.7543337893102464,0.2542174584003003,-0.31285623842751903,2.537396458253727,-0.5466233499788505,-0.16321949781954048,-0.7521905730617272,-0.3744989806291099,-0.6315529925791449,-0.49479896650830524,-0.5537467466400072,-0.2833969556632645,0.33839851745954763
Raquel Pennington,-0.4416008872909758,0.7744443012773382,-0.4409489300216712,0.33028988720419133,0.8885899366349355,-0.9353840589889626,0.8568812651206358,-0.881958169650617,2.2811181289667446,1.4520068744248136,2.5828545204697106,1.849384702911131,-0.4349085015510709,-0.22741659184488358,1.0024004316349242,1.2803132077488224,-2.9550956886787803
Rashad Coulter,0.2267783633889763,0.6134304396231552,-0.753475034082875,-0.4646354552386844,-0.6703748532572987,0.6507512975300547,-0.31285623842751903,2.537396458253727,0.2881342821822108,-0.07770751340660409,-0.05486296259606305,-0.24644425796844346,-0.6315529925791449,-0.49479896650830524,-0.4796445000554867,-0.1909790973055762,0.33839851745954763
Rashad Evans,-0.4416008872909758,-0.8960745133848113,-0.27995063399014203,-0.4646354552386844,-0.2124170202412201,-1.331917898118717,-0.31285623842751903,0.43317822569720765,-0.410975234752678,-0.2867368086382264,-0.5475400786859345,-0.4086469066719543,-0.04161951949492297,0.39647561570310025,-0.5537467466400072,-0.05697320268692807,0.33839851745954763
Rashid Magomedov,0.8951576140689285,0.21089578548769747,0.6670981661953238,-0.4646354552386844,-0.3249983208576728,-0.9353840589889626,-0.31285623842751903,-0.35590361151148714,0.8933335654989802,0.7726616649220412,0.7334204231477314,0.7694565418061771,-0.041619519494922964,-0.31654405006602415,-0.2943888835941853,0.7258060576026923,0.33839851745954763
Raul Rosas Jr.,0.2267783633889763,-0.4734131265425808,0.04204595807291641,0.7277525584256294,0.06999031011869501,0.2542174584003003,-0.31285623842751903,-0.881958169650617,-0.9118298140493147,-0.9185753601338119,-1.0174782509562734,-1.053189010730642,0.35166946256122494,0.9312403650299436,-0.14618439042514422,-0.7362444616159376,0.33839851745954763
Raulian Paiva,-0.4416008872909758,-0.5136665919561264,-0.20418672997530476,-0.4646354552386844,-0.3383554243206417,-0.142316380729454,-0.31285623842751903,-0.881958169650617,0.15248616695603837,0.2690910900458602,-0.13823908993434897,0.10784047472606705,-0.041619519494922964,0.3073481574819597,-0.4425933767632264,0.1546636929521783,0.33839851745954763
Ravena Oliveira,-0.4416008872909758,0.17064232007415167,1.1216815902843476,-0.4646354552386844,1.0755893851165008,-0.14231638072945405,-0.31285623842751903,-0.881958169650617,-0.682271465205023,-0.7428007255072205,0.14220788383988558,-0.2122963319255991,0.5483139535892989,0.03996578281853807,-0.5537467466400072,0.7258060576026923,-2.9550956886787803
Ray Borg,-0.4416008872909758,1.156852222706023,0.3640425501359748,-0.06717278401724647,1.5698022132463523,-0.9353840589889626,-0.31285623842751903,-0.881958169650617,-0.13967900430033311,-0.429256782659787,-0.21403556933279075,-0.4470633234701542,2.5147588638700387,1.9116424054624899,0.4836847055432803,0.7258060576026923,0.33839851745954763
Ray Rodriguez,-0.4416008872909758,-1.640763623535408,0.6670981661953237,-0.4646354552386844,-0.7333440552970094,-0.14231638072945405,-0.31285623842751903,-0.6189308905810521,-1.0892158108835404,-1.0207146748492637,-1.0629561385953386,-1.0702629737520644,-0.3365862560370339,-0.628490153840016,-0.5537467466400072,-1.0375266798620015,0.33839851745954763
Rayanne Amanda,-0.4416008872909758,-0.1312586705274416,-0.753475034082875,-0.4646354552386844,-0.6875482719954016,-2.52151941550798,-0.31285623842751903,-1.408012727789747,0.6324718054486487,0.66814701730623,0.5742478164110036,0.6712812544329994,-0.6315529925791449,-0.49479896650830524,-0.4425933767632264,0.7258060576026923,-2.9550956886787803
Razak Al-Hassan,-0.4416008872909758,-0.8558210479712655,-0.3983317340133253,-0.4646354552386844,-0.06644296096734509,-1.331917898118717,-0.31285623842751903,0.9592327838363376,-0.46314758676274437,-0.2226028203285241,-0.5626993745656229,-0.3595592629853655,-0.3365862560370339,-0.09372540451317277,-0.5537467466400072,-0.18358566863696113,0.33839851745954763
Reese Andy,-0.4416008872909758,0.3517829144351076,-0.4693603940272352,-0.4646354552386844,-0.13799887237610733,0.4524843779651775,-0.31285623842751903,0.9592327838363376,-0.15011347470234637,-0.28673680863822637,0.2672720748473145,-0.07783887313189931,-0.3365862560370339,-0.09372540451317274,-0.4981700617016168,0.08673656705927735,0.33839851745954763
Reginaldo Vieira,-0.4416008872909758,-0.23189233406130602,0.09886888608404427,0.3302898872041914,0.2932447537140333,-0.14231638072945405,-0.31285623842751903,-0.881958169650617,0.3403066341922772,0.4828710510782012,0.5363495767117828,0.5944484208365995,0.35166946256122494,0.842112906808803,0.3725313356664996,0.34134776683470874,0.33839851745954763
Renan Barao,-0.4416008872909758,-0.11113193782066873,0.023104982069207042,0.3302898872041914,0.17493898018487966,-0.5388502198592083,-0.31285623842751903,-0.881958169650617,0.3298721637902639,0.4163617298681395,0.6348849999297572,0.5688374763044663,0.35166946256122494,0.4856030739242409,0.11317347262067767,0.2276738010547521,0.33839851745954763
Renato Moicano,-0.4416008872909758,0.25114925090124324,0.23145571811000956,0.7277525584256294,0.3619384286664451,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.4318441755567046,-0.5480234276777542,-0.41110641576873935,-0.5452386108433318,0.744958444617373,0.4856030739242409,0.40958245895875983,-0.7002014968564391,0.33839851745954763
Renato Sobral,-0.4416008872909758,-0.7954408498509468,0.6670981661953238,1.1252152296470672,0.26271423151296136,0.6507512975300547,0.8568812651206358,0.9592327838363376,-0.46314758676274437,-0.5860287540835037,-0.10792049817497225,-0.36596199911839883,-0.23826401052299692,-0.49479896650830524,1.5952184043110886,-0.7334719258652068,0.33839851745954763
Renato Verissimo,-0.4416008872909758,-0.05075173970035015,-0.043188433943775584,2.317603243311381,0.4382647341691248,0.2542174584003003,-0.31285623842751903,0.03863730709286026,-0.8074851100291823,-0.8520660389237503,0.4302345055539643,-0.16107444286133246,-0.041619519494923006,0.3073481574819597,0.11317347262067767,0.29236630190513396,0.33839851745954763
Renee Forte,0.2267783633889763,-1.0369616423322217,0.39245401414153874,-0.4646354552386844,0.983997818513285,0.2542174584003003,-0.31285623842751903,-0.35590361151148714,-0.44227864595871785,-0.15846883201882178,-0.4490046554679603,-0.21656482268095464,0.744958444617373,0.3073481574819597,0.18727571920519823,0.005870940996300034,0.33839851745954763
Renzo Gracie,-0.4416008872909758,-0.8558210479712655,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,1.047285136659809,-0.31285623842751903,0.03863730709286026,-0.08750665229026679,0.3688550718609527,-0.47174359928749277,0.0694240579278671,-0.6315529925791449,-0.49479896650830524,-0.5537467466400072,0.6703553425880794,0.33839851745954763
Reuben Duran,-0.4416008872909758,0.04988192383351434,-0.22312770597901407,0.3302898872041914,0.9267530893862753,0.2542174584003003,-0.31285623842751903,-0.881958169650617,-0.31706500113455865,-0.4387581142612244,0.005774220922690458,-0.2848606747666434,-0.041619519494922964,0.2182206992608192,0.11317347262067767,-0.04865559543473611,0.33839851745954763
Rex Holman,-0.4416008872909758,-0.6746804536103095,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,1.047285136659809,-0.31285623842751903,0.9592327838363376,-0.8074851100291822,-0.7285487281050644,-0.9037835318586109,-0.865375417494998,-0.6315529925791449,0.3073481574819597,-0.5537467466400072,-1.1040675378795373,0.33839851745954763
Reza Madadi,-0.4416008872909758,-0.23189233406130605,0.23145571811000956,-0.4646354552386844,0.36384658630401207,-0.5388502198592083,-0.31285623842751903,-0.35590361151148714,-0.30663053073254537,-0.2677341454353516,-0.1912966255132582,-0.23790727645773235,0.941602935645447,1.6442600307990682,-0.4425933767632264,0.5557571982245458,0.33839851745954763
Rhys McKee,-0.4416008872909758,-0.8155675825577197,-0.753475034082875,-0.4646354552386844,-0.7352522129345765,0.2542174584003003,-0.31285623842751903,0.03863730709286026,0.9455059175090467,0.77741233072276,0.4453938014336527,0.5517635132830442,-0.6315529925791449,-0.49479896650830524,-0.4425933767632264,0.06871508467952814,0.33839851745954763
Ricardo Abreu,1.5635368647488805,-0.8256309489111062,-0.15683428996603146,0.1315585515934725,-0.020647177665737204,-1.331917898118717,-0.31285623842751903,0.43317822569720765,0.10031381494597202,0.6111390276976058,0.028513164742222902,0.4984073788410997,0.25334721704718793,0.17365697015024895,-0.05355658219449355,-0.014460987842391415,0.33839851745954763
Ricardo Almeida,-0.4416008872909758,0.25114925090124324,0.004164006065497716,-0.4646354552386844,1.2377827843096953,-0.14231638072945405,-0.31285623842751903,0.03863730709286026,-0.04576877068221371,-0.24873148223247687,0.036092812682067064,-0.18668538739346582,0.744958444617373,1.5551325725779275,1.1506049248039654,0.0742601561809894,0.33839851745954763
Ricardo Funch,-0.4416008872909758,1.1367254899992503,-0.5167128340365085,-0.4646354552386844,0.20546950238595155,0.2542174584003003,-0.31285623842751903,0.03863730709286026,-0.3274994715365719,-0.614532748887816,-0.4035267678288952,-0.6562193704825762,-0.23826401052299695,0.12909324103967865,0.11317347262067767,-0.5846791739093286,0.33839851745954763
Ricardo Lamas,-0.4416008872909758,0.5530502415028364,0.24092620611186422,-0.4646354552386844,0.2340918669494564,0.6507512975300547,-0.31285623842751903,-0.6189308905810521,0.7889888614788476,0.2785924216472976,0.41507520967427597,0.13771991001355588,0.941602935645447,0.7529854485876625,1.1135538015117048,0.07426015618098943,0.33839851745954763
Ricardo Ramos,0.2267783633889763,-1.5602566927083166,-0.12842282596046747,-0.06717278401724647,-0.5406201339027431,0.2542174584003003,-0.31285623842751903,-0.6189308905810521,-0.4005407643506649,-0.0111981921965425,-0.6763940936632856,-0.25498123947915446,-0.23826401052299695,-0.49479896650830524,-0.5537467466400072,-0.6937322467714009,0.33839851745954763
Ricardo Romero,-0.4416008872909758,-0.7954408498509468,-0.6208882020569098,0.3302898872041914,-0.3116412173947038,0.6507512975300547,-0.31285623842751903,0.9592327838363376,-0.9431332252553547,-1.0135886761481858,-1.0553764906554943,-1.147095807348464,-0.4349085015510709,0.12909324103967865,-0.07208214384062368,-1.2584053613368769,0.33839851745954763
Ricco Rodriguez,-0.4416008872909758,0.5530502415028365,0.004164006065497716,0.33028988720419145,0.5012339362088355,0.6507512975300547,2.0266187686687904,2.537396458253727,-0.5153199387728108,-0.6002807514856598,0.005774220922690383,-0.33608256383091,0.155024971533151,0.9312403650299436,0.5577869521278008,0.5160175191307398,0.33839851745954763
Rich Attonito,0.2267783633889763,0.6335571723299281,0.19357376610259094,-0.4646354552386844,0.40773421196805293,0.2542174584003003,-0.31285623842751903,0.43317822569720765,-0.22315476751643926,-0.505267435471286,0.058831756501599664,-0.29766614703271005,-0.23826401052299692,-0.4056715082871647,1.0765026782194447,0.23599140830694407,0.33839851745954763
Rich Clementi,-0.4416008872909758,-1.3388626329338147,-0.27995063399014203,-0.4646354552386844,0.42681578834372286,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.8596574620392484,-0.719047396503627,0.21800436323832736,0.0011282058421784313,0.155024971533151,0.0399657828185381,-0.22028663700966478,0.1481944428671401,0.33839851745954763
Rich Franklin,0.2267783633889763,-0.03062500699357716,-0.27995063399014203,-0.4646354552386844,-0.7180787941964736,0.6507512975300547,0.8568812651206358,0.9592327838363376,-0.4318441755567046,-0.3437447982468506,-0.6460755019039088,-0.5238961570665541,-0.4349085015510709,-0.5839264247294458,-0.4796445000554867,-0.5384702447304844,0.33839851745954763
Richard Crunkilton,-0.4416008872909758,-0.7954408498509469,0.8659784142342717,-0.4646354552386844,1.7568016617279176,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.24402370832046577,0.08381512381783134,0.5060309849524061,0.5688374763044662,1.7281808997577428,1.1094952814722248,0.7800936918813626,0.7258060576026923,0.33839851745954763
Richard Walsh,0.2267783633889763,-0.5337933246628993,-0.20418672997530476,-0.06717278401724647,0.28752028080133235,-0.14231638072945405,-0.31285623842751903,0.03863730709286026,0.4863892198204629,0.6586456857047926,0.627305351989913,0.7694565418061771,-0.041619519494922964,0.2182206992608192,1.113553801511705,0.7258060576026923,0.33839851745954763
Richardson Moreira,-0.4416008872909758,0.291402716314789,-0.753475034082875,-0.4646354552386844,-0.3154575326698378,-0.7371171394240855,-0.31285623842751903,2.537396458253727,-0.8700919324412618,-0.7356747268061424,-0.8469361723097796,-0.8077507922976981,-0.6315529925791449,0.039965782818538076,-0.5537467466400072,-0.494109672718794,0.33839851745954763
Richie Hightower,-0.4416008872909758,-0.6143002554899909,2.0876713664735225,-0.4646354552386844,-0.6589259074318967,1.047285136659809,-0.31285623842751903,0.03863730709286026,-0.525754409174824,-0.38650079045331887,-0.5626993745656229,-0.468405777246932,-0.041619519494922944,-0.49479896650830524,-0.5537467466400072,-1.0486168228649242,0.33839851745954763
Richie Smullen,-0.4416008872909758,1.9216680655633926,1.1216815902843476,-0.4646354552386844,-0.19524360150311715,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.9326987548533414,-1.056344668354654,-0.9037835318586109,-1.1086793905502643,0.5483139535892989,0.03996578281853807,-0.10913326713288397,-1.1816985388999954,0.33839851745954763
Richie Vaculik,-0.4416008872909758,0.21089578548769747,1.3868552543362778,0.7277525584256294,0.2550816009626934,0.2542174584003003,-0.31285623842751903,-1.144985448720182,0.5594305126345558,0.4686190536760451,0.43023450555396425,0.42797728137773317,1.138247426673521,1.0203678232510842,-0.14618439042514422,0.4651876970340112,0.33839851745954763
Rick Davis,-0.4416008872909758,0.291402716314789,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,1.047285136659809,-0.31285623842751903,-0.35590361151148714,-0.995305577265421,-1.0420926709524978,-1.1311729700539361,-1.1983176964127307,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.5005401502340203,0.33839851745954763
Rick Story,0.2267783633889763,0.04988192383351436,0.38298352613968406,-0.4646354552386844,0.28752028080133224,-0.5388502198592083,0.8568812651206358,0.03863730709286026,1.3837536743936036,1.081454941968756,1.2336771871774472,1.081056366947132,-0.23826401052299692,0.3073481574819597,-0.22028663700966478,0.8385558447990721,0.33839851745954763
Ricky Glenn,0.8951576140689285,-0.755187384437401,-0.753475034082875,-0.4646354552386844,-0.7524256316726795,1.047285136659809,-0.31285623842751903,-0.35590361151148714,-0.9744366364613946,-0.9470793549381241,-1.085695082414871,-1.091605427528842,-0.6315529925791449,-0.6730538829505863,-0.3314400068864456,-1.503312685984751,0.33839851745954763
Ricky Rainey,-0.4416008872909758,0.08007202289367368,-0.753475034082875,-0.4646354552386844,-0.7533797104914629,1.047285136659809,-0.31285623842751903,0.03863730709286026,-0.7605299932201225,-0.7855567177136887,-0.9378919475879097,-0.9550137233574645,-0.6315529925791449,-0.628490153840016,-0.5537467466400072,-0.8961273565747383,0.33839851745954763
Ricky Simon,0.2267783633889763,0.2712759836080161,-0.1663047779678861,-0.06717278401724647,0.14250030034624075,0.2542174584003003,0.8568812651206358,-0.881958169650617,0.20465851896610468,0.1693271082307677,-0.016964722896842133,0.03100764112966714,0.5483139535892989,1.9116424054624899,-0.3314400068864456,0.7054741287640008,0.33839851745954763
Ricky Turcios,0.2267783633889763,-0.1513854032342146,0.09886888608404436,-0.06717278401724647,0.24172449749972444,-1.7284517372484711,-0.31285623842751903,-0.881958169650617,0.8828990950969672,1.2904842372003784,1.7718321909063839,1.8323107398897085,0.15502497153315098,0.2182206992608192,1.1506049248039651,0.7258060576026923,0.33839851745954763
Riki Fukuda,-0.4416008872909758,0.009628458419968575,0.7618030462138704,-0.4646354552386844,0.36384658630401207,-0.14231638072945405,-0.31285623842751903,0.43317822569720765,0.9142025063030069,0.8724256467371335,1.521703808891526,1.3243603400023982,0.15502497153315098,0.4856030739242409,-0.25733776030192507,0.7258060576026923,0.33839851745954763
Rin Nakai,-0.4416008872909758,-0.7048705526704688,-0.21365721797715942,0.1315585515934725,0.8580594144338635,-0.14231638072945405,-0.31285623842751903,-0.881958169650617,-0.41619246995368464,-0.19409882552421195,0.005774220922690393,0.01820216886360053,1.1382474266735207,3.5159366534430196,-0.5537467466400072,0.7258060576026923,-2.9550956886787803
Rinat Fakhretdinov,0.8951576140689284,1.2977393516534332,0.4492769421526668,-0.06717278401724647,2.3826773668498915,-0.14231638072945405,-0.31285623842751903,0.03863730709286026,-0.11881006349630661,-0.49101543806913,0.41507520967427597,-0.06289915548815493,1.7281808997577428,0.9312403650299436,1.2988094179730065,-0.05512484551977429,0.33839851745954763
Rinya Nakamura,1.5635368647488805,0.5027334097359043,0.6670981661953237,1.3239465652577862,0.860921650890214,0.4524843779651775,-0.31285623842751903,-0.881958169650617,-0.4161924699536847,-0.6002807514856598,-0.48311307119725905,-0.628474180572765,0.5483139535892989,-0.22741659184488358,0.11317347262067767,-0.4760881903390448,0.33839851745954763
Roan Carneiro,-0.4416008872909758,-1.0168349096254488,-0.4409489300216712,-0.4646354552386844,-0.252488330630127,-0.5388502198592083,-0.31285623842751903,0.43317822569720765,-0.6092301723909301,-0.552774093478473,-0.7294516292421949,-0.6903672965254204,-0.23826401052299695,0.2182206992608192,-0.3314400068864456,0.04006554858864475,0.33839851745954763
Rob Broughton,-0.4416008872909758,0.8348244993976568,-0.753475034082875,3.1125285857542573,-0.18379465567771516,-0.14231638072945405,-0.31285623842751903,2.537396458253727,0.07944487414194552,-0.2534821480331956,1.1351417639594727,0.5005416242187775,-0.6315529925791449,-0.6730538829505863,0.5207358288355406,0.5437428766380462,0.33839851745954763
Rob Emerson,0.2267783633889763,-0.7954408498509468,-0.15683428996603146,-0.06717278401724647,0.35239764047861005,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.3483684123405984,0.23583642944082936,-0.34288958431014177,0.15906236379033364,0.744958444617373,0.39647561570310036,-0.03503102054836341,0.7258060576026923,0.33839851745954763
Rob Font,0.2267783633889763,0.17064232007415167,-0.27995063399014203,-0.4646354552386844,-0.6837319567202677,0.2542174584003003,0.8568812651206358,-0.881958169650617,2.5002420074090232,2.0695934285182433,1.43832768155324,1.6231546928772869,-0.4349085015510709,-0.31654405006602415,-0.3684911301787059,0.6121320918227356,0.33839851745954763
Rob Kimmons,-0.4416008872909758,-0.3727794630087162,0.6670981661953238,0.3302898872041914,0.20356134474838453,0.2542174584003003,-0.31285623842751903,0.43317822569720765,-0.5779267611848903,-0.6620394068950027,0.11946894002035309,-0.26351822098986566,0.35166946256122494,0.12909324103967865,-0.03503102054836341,-0.032020380930352164,0.33839851745954763
Rob MacDonald,-0.4416008872909758,0.11026212195383296,0.1935737661025908,0.7277525584256294,-0.4089572569106205,-0.14231638072945405,-0.31285623842751903,0.9592327838363376,-0.995305577265421,-1.0420926709524978,-1.070535786535183,-1.1556327888591753,0.15502497153315098,-0.31654405006602415,-0.22028663700966478,-1.306462647682875,0.33839851745954763
Rob Wilkinson,-0.4416008872909758,0.26121261725462963,0.09886888608404434,-0.4646354552386844,0.3314079064653731,1.047285136659809,-0.31285623842751903,0.43317822569720765,-0.43184417555670457,-0.5290207644748796,-0.48311307119725905,-0.5772522915084984,0.8432806901314098,1.9116424054624896,-0.5537467466400072,-0.37350436756201066,0.33839851745954763
Rob Yundt,-0.4416008872909758,0.3215928153749483,0.6670981661953237,-0.4646354552386844,-0.3755644982531981,-0.14231638072945405,-0.31285623842751903,0.43317822569720765,-1.0422606940744807,-1.0634706670557321,-0.6195467341144543,-0.9101945704262313,-0.3365862560370339,-0.628490153840016,-0.2758633219480552,-1.3452781481931038,0.33839851745954763
Robbie Lawler,0.2267783633889763,1.2172324208263416,-0.753475034082875,-0.4646354552386844,-0.7409766858472775,1.047285136659809,0.8568812651206358,0.43317822569720765,1.1437608551472989,0.5826350328932937,0.4226548576141201,0.26150614191886684,-0.6315529925791449,-0.7621813411717269,-0.516695623347747,-0.5966934954958281,0.33839851745954763
Robert McDaniel,-0.4416008872909758,-0.13125867052744158,0.5060998701637945,0.7277525584256294,0.5393970889601755,-0.14231638072945405,-0.31285623842751903,0.43317822569720765,-0.5987957019889169,-0.6145327488878158,-0.21403556933279078,-0.4513318142255098,-0.23826401052299692,-0.4056715082871647,-0.07208214384062368,0.02527869125141456,0.33839851745954763
Robert Peralta,-0.4416008872909758,-1.3589893656405876,0.19357376610259083,-0.4646354552386844,-0.47574277422546524,-0.9353840589889627,-0.31285623842751903,-0.6189308905810521,-0.3692373531446251,-0.1774714952216965,-0.29741169667107664,-0.19949085965953248,-0.4349085015510709,-0.6730538829505863,-0.516695623347747,0.14080101419852506,0.33839851745954763
Robert Sanchez,-0.4416008872909758,0.07000865654028725,1.3773847663344234,-0.06717278401724647,0.21501029057378654,-0.9353840589889626,-0.31285623842751903,-1.144985448720182,-0.9431332252553547,-0.9518300207388428,-0.2216152172726349,-0.5409701200879763,0.35166946256122494,-0.04916167540260249,-0.07208214384062368,-0.6179496029180963,0.33839851745954763
Robert Whiteford,0.2267783633889763,-0.010498274286804277,0.43033596614895736,-0.4646354552386844,-0.4795590895005993,-0.5388502198592083,-0.31285623842751903,-0.6189308905810521,-0.2335892379184525,-0.2392301506310395,-0.08518155435543973,-0.13546349832919924,-0.23826401052299692,-0.2274165918448836,-0.2943888835941853,0.0640941917616437,0.33839851745954763
Robert Whittaker,-0.4416008872909758,-0.09100520511389583,1.519442086362243,-0.4646354552386844,-0.2811106951936319,0.2542174584003003,0.8568812651206358,0.43317822569720765,0.5594305126345557,0.5826350328932937,0.11946894002035302,0.32980199400455557,0.548313953589299,0.3073481574819597,-0.4796445000554867,0.8579635950541866,0.33839851745954763
Roberto Traven,-0.4416008872909758,0.291402716314789,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,-0.14231638072945405,-0.31285623842751903,2.537396458253727,-1.12051922208958,-1.1561086501697464,-1.2221287453320664,-1.300761474541264,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.5892612942574011,0.33839851745954763
Rocky Lee,-0.4416008872909758,0.3517829144351076,-0.4693603940272352,-0.4646354552386844,0.5203155125845056,-0.14231638072945405,-0.31285623842751903,-0.6189308905810521,0.006403581327852622,-0.15846883201882178,-0.1306594419945048,-0.250712748723799,-0.041619519494922944,1.9116424054624896,-0.4425933767632264,0.7258060576026923,0.33839851745954763
Rodney Wallace,-0.4416008872909758,-0.413032928422262,0.4776884061582307,0.7277525584256294,0.5241318278596395,-0.14231638072945405,-0.31285623842751903,0.9592327838363376,-0.6196646427929434,-0.6620394068950028,-0.5778586704453113,-0.6519508797272205,2.9080478459261863,2.179024780125911,-0.14618439042514422,0.7258060576026923,0.33839851745954763
Rodolfo Bellato,-0.4416008872909758,0.9555848956382942,-0.04318843394377555,-0.4646354552386844,0.19974502947325057,1.047285136659809,-0.31285623842751903,0.9592327838363376,1.3524502631875641,0.6823990147083862,1.0062877489821218,0.722503143497266,-0.041619519494922944,0.3073481574819597,5.115075117075814,-0.22517370489792085,0.33839851745954763
Rodolfo Rubio Perez,-0.4416008872909758,-0.5539200573696722,0.18410327810073626,-0.4646354552386844,0.3371323793780741,-0.14231638072945405,-0.31285623842751903,-0.6189308905810521,-0.6196646427929434,-0.5147687670727235,-0.03970366671637467,-0.22510180419166573,0.5483139535892989,0.842112906808803,0.00202010274389684,0.7258060576026923,0.33839851745954763
Rodolfo Vieira,-0.4416008872909758,0.8952046975179755,0.08939839808218968,0.7277525584256294,0.21310213293621952,-0.14231638072945405,-0.31285623842751903,0.43317822569720765,0.3611755749963037,-0.006447526395823734,0.05883175650159964,-0.13546349832919924,0.15502497153315098,2.0007698636836304,-0.2943888835941853,0.08072940626602759,0.33839851745954763
Rodrigo Damm,-0.4416008872909758,-0.7753141171441741,-0.753475034082875,-0.4646354552386844,-0.5425282915403101,0.2542174584003003,-0.31285623842751903,-0.35590361151148714,0.3194376933882506,0.8771763125378524,-0.13823908993434897,0.5816429485705329,-0.6315529925791449,0.039965782818538076,-0.5537467466400072,0.5834825557318523,0.33839851745954763
Rodrigo Nascimento,-0.4416008872909758,-0.11113193782066873,-0.3557145380049793,-0.06717278401724647,0.41918315779345483,-1.7284517372484711,-0.31285623842751903,2.537396458253727,0.6637752166546884,0.6776483489076676,0.7106814793281989,0.7609195602954659,-0.041619519494923006,0.12909324103967865,-0.4796445000554867,0.7258060576026923,0.33839851745954763
Rodrigo Ruas,-0.4416008872909758,-0.6143002554899909,-0.753475034082875,-0.4646354552386844,-0.7447930011224114,1.047285136659809,-0.31285623842751903,0.43317822569720765,-0.8074851100291822,-0.7428007255072205,-0.8128277565804808,-0.7885425838985981,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-0.34439274217933885,0.33839851745954763
Rodrigo de Lima,-0.4416008872909758,-0.6746804536103095,0.24092620611186422,0.7277525584256292,0.5174532761281551,0.4524843779651775,-0.31285623842751903,0.03863730709286026,-0.6979231708080429,-0.5717767566813476,-0.5399604307460903,-0.5324331385772652,0.5483139535892989,0.7084217194770922,-0.16470995207127437,0.10475804943902656,0.33839851745954763
Roger Bowling,-0.4416008872909758,-0.8558210479712656,0.6670981661953237,-0.4646354552386844,-0.4929161929635682,1.047285136659809,-0.31285623842751903,-0.35590361151148714,-0.5883612315869036,-0.4078787865565529,-0.6991330374828182,-0.5388358747102986,-0.3365862560370339,-0.49479896650830524,-0.387016691824836,-0.5675818701131562,0.33839851745954763
Roger Gracie,-0.4416008872909758,-0.25201906676807895,0.6670981661953239,-0.4646354552386844,0.4115505272431869,-0.14231638072945405,-0.31285623842751903,0.43317822569720765,-0.7761816988231424,-0.7713047203115326,-0.9265224756781434,-0.9294027788253312,0.5483139535892989,0.3073481574819597,-0.4425933767632264,0.7258060576026923,0.33839851745954763
Roger Hollett,-0.4416008872909758,0.32159281537494827,-0.3557145380049793,-0.4646354552386844,-0.003473758927634296,-0.14231638072945405,-0.31285623842751903,0.9592327838363376,-0.29097882512952544,-0.3579967956490067,-0.5172214869265579,-0.5196276663111985,-0.041619519494922985,0.17365697015024895,-0.4425933767632264,0.7258060576026923,0.33839851745954763
Roger Huerta,-0.4416008872909758,-0.9967081769186756,-0.753475034082875,0.7277525584256294,-0.4089572569106205,-0.9353840589889626,-0.31285623842751903,-0.35590361151148714,-0.06663771148624024,0.577884367092575,0.08157070032113216,0.6542072914115772,-0.6315529925791449,-0.3165440500660241,-0.25733776030192507,0.49568559029204834,0.33839851745954763
